flow_id,src_ip,src_port,dest_ip,dest_port,proto,timestamp,duration,ground_truth_label,expected_sid,split
FLOW_005285,192.168.10.18,43068,192.168.10.1,53,UDP,2017-07-06T18:08:09.600000+00:00,0.05,Benign,0,test
FLOW_005286,192.168.10.19,43069,192.168.10.50,80,TCP,2017-07-06T18:08:16.800000+00:00,0.05,Benign,0,test
FLOW_005287,192.168.10.20,43070,192.168.10.1,443,TCP,2017-07-06T18:08:24+00:00,0.05,Benign,0,test
FLOW_005288,192.168.10.21,43071,192.168.10.1,53,UDP,2017-07-06T18:08:31.200000+00:00,0.05,Benign,0,test
FLOW_005289,192.168.10.22,43072,192.168.10.50,80,TCP,2017-07-06T18:08:38.400000+00:00,0.05,Benign,0,test
FLOW_005290,192.168.10.23,43073,192.168.10.1,443,TCP,2017-07-06T18:08:45.600000+00:00,0.05,Benign,0,test
FLOW_005291,192.168.10.24,43074,192.168.10.1,53,UDP,2017-07-06T18:08:52.800000+00:00,0.05,Benign,0,test
FLOW_005292,192.168.10.25,43075,192.168.10.50,80,TCP,2017-07-06T18:09:00+00:00,0.05,Benign,0,test
FLOW_005293,192.168.10.26,43076,192.168.10.1,443,TCP,2017-07-06T18:09:07.200000+00:00,0.05,Benign,0,test
FLOW_005294,192.168.10.27,43077,192.168.10.1,53,UDP,2017-07-06T18:09:14.400000+00:00,0.05,Benign,0,test
FLOW_005295,192.168.10.28,43078,192.168.10.50,80,TCP,2017-07-06T18:09:21.600000+00:00,0.05,Benign,0,test
FLOW_005296,192.168.10.29,43079,192.168.10.1,443,TCP,2017-07-06T18:09:28.800000+00:00,0.05,Benign,0,test
FLOW_005297,192.168.10.10,43080,192.168.10.1,53,UDP,2017-07-06T18:09:36+00:00,0.05,Benign,0,test
FLOW_005298,192.168.10.11,43081,192.168.10.50,80,TCP,2017-07-06T18:09:43.200000+00:00,0.05,Benign,0,test
FLOW_005299,192.168.10.12,43082,192.168.10.1,443,TCP,2017-07-06T18:09:50.400000+00:00,0.05,Benign,0,test
FLOW_005300,192.168.10.13,43083,192.168.10.1,53,UDP,2017-07-06T18:09:57.600000+00:00,0.05,Benign,0,test
FLOW_005301,192.168.10.14,43084,192.168.10.50,80,TCP,2017-07-06T18:10:04.800000+00:00,0.05,Benign,0,test
FLOW_005302,192.168.10.15,43085,192.168.10.1,443,TCP,2017-07-06T18:10:12+00:00,0.05,Benign,0,test
FLOW_005303,192.168.10.16,43086,192.168.10.1,53,UDP,2017-07-06T18:10:19.200000+00:00,0.05,Benign,0,test
FLOW_005304,192.168.10.17,43087,192.168.10.50,80,TCP,2017-07-06T18:10:26.400000+00:00,0.05,Benign,0,test
FLOW_005305,192.168.10.18,43088,192.168.10.1,443,TCP,2017-07-06T18:10:33.600000+00:00,0.05,Benign,0,test
FLOW_005306,192.168.10.19,43089,192.168.10.1,53,UDP,2017-07-06T18:10:40.800000+00:00,0.05,Benign,0,test
FLOW_005307,192.168.10.20,43090,192.168.10.50,80,TCP,2017-07-06T18:10:48+00:00,0.05,Benign,0,test
FLOW_005308,192.168.10.21,43091,192.168.10.1,443,TCP,2017-07-06T18:10:55.200000+00:00,0.05,Benign,0,test
FLOW_005309,192.168.10.22,43092,192.168.10.1,53,UDP,2017-07-06T18:11:02.400000+00:00,0.05,Benign,0,test
FLOW_005310,192.168.10.23,43093,192.168.10.50,80,TCP,2017-07-06T18:11:09.600000+00:00,0.05,Benign,0,test
FLOW_005311,192.168.10.24,43094,192.168.10.1,443,TCP,2017-07-06T18:11:16.800000+00:00,0.05,Benign,0,test
FLOW_005312,192.168.10.25,43095,192.168.10.1,53,UDP,2017-07-06T18:11:24+00:00,0.05,Benign,0,test
FLOW_005313,192.168.10.26,43096,192.168.10.50,80,TCP,2017-07-06T18:11:31.200000+00:00,0.05,Benign,0,test
FLOW_005314,192.168.10.27,43097,192.168.10.1,443,TCP,2017-07-06T18:11:38.400000+00:00,0.05,Benign,0,test
FLOW_005315,192.168.10.28,43098,192.168.10.1,53,UDP,2017-07-06T18:11:45.600000+00:00,0.05,Benign,0,test
FLOW_005316,192.168.10.29,43099,192.168.10.50,80,TCP,2017-07-06T18:11:52.800000+00:00,0.05,Benign,0,test
FLOW_005317,192.168.10.10,43100,192.168.10.1,443,TCP,2017-07-06T18:12:00+00:00,0.05,Benign,0,test
FLOW_005318,192.168.10.11,43101,192.168.10.1,53,UDP,2017-07-06T18:12:07.200000+00:00,0.05,Benign,0,test
FLOW_005319,192.168.10.12,43102,192.168.10.50,80,TCP,2017-07-06T18:12:14.400000+00:00,0.05,Benign,0,test
FLOW_005320,192.168.10.13,43103,192.168.10.1,443,TCP,2017-07-06T18:12:21.600000+00:00,0.05,Benign,0,test
FLOW_005321,192.168.10.14,43104,192.168.10.1,53,UDP,2017-07-06T18:12:28.800000+00:00,0.05,Benign,0,test
FLOW_005322,192.168.10.15,43105,192.168.10.50,80,TCP,2017-07-06T18:12:36+00:00,0.05,Benign,0,test
FLOW_005323,192.168.10.16,43106,192.168.10.1,443,TCP,2017-07-06T18:12:43.200000+00:00,0.05,Benign,0,test
FLOW_005324,192.168.10.17,43107,192.168.10.1,53,UDP,2017-07-06T18:12:50.400000+00:00,0.05,Benign,0,test
FLOW_005325,192.168.10.18,43108,192.168.10.50,80,TCP,2017-07-06T18:12:57.600000+00:00,0.05,Benign,0,test
FLOW_005326,192.168.10.19,43109,192.168.10.1,443,TCP,2017-07-06T18:13:04.800000+00:00,0.05,Benign,0,test
FLOW_005327,192.168.10.20,43110,192.168.10.1,53,UDP,2017-07-06T18:13:12+00:00,0.05,Benign,0,test
FLOW_005328,192.168.10.21,43111,192.168.10.50,80,TCP,2017-07-06T18:13:19.200000+00:00,0.05,Benign,0,test
FLOW_005329,192.168.10.22,43112,192.168.10.1,443,TCP,2017-07-06T18:13:26.400000+00:00,0.05,Benign,0,test
FLOW_005330,192.168.10.23,43113,192.168.10.1,53,UDP,2017-07-06T18:13:33.600000+00:00,0.05,Benign,0,test
FLOW_005331,192.168.10.24,43114,192.168.10.50,80,TCP,2017-07-06T18:13:40.800000+00:00,0.05,Benign,0,test
FLOW_005332,192.168.10.25,43115,192.168.10.1,443,TCP,2017-07-06T18:13:48+00:00,0.05,Benign,0,test
FLOW_005333,192.168.10.26,43116,192.168.10.1,53,UDP,2017-07-06T18:13:55.200000+00:00,0.05,Benign,0,test
FLOW_005334,192.168.10.27,43117,192.168.10.50,80,TCP,2017-07-06T18:14:02.400000+00:00,0.05,Benign,0,test
FLOW_005335,192.168.10.28,43118,192.168.10.1,443,TCP,2017-07-06T18:14:09.600000+00:00,0.05,Benign,0,test
FLOW_005336,192.168.10.29,43119,192.168.10.1,53,UDP,2017-07-06T18:14:16.800000+00:00,0.05,Benign,0,test
FLOW_005337,192.168.10.10,43120,192.168.10.50,80,TCP,2017-07-06T18:14:24+00:00,0.05,Benign,0,test
FLOW_005338,192.168.10.11,43121,192.168.10.1,443,TCP,2017-07-06T18:14:31.200000+00:00,0.05,Benign,0,test
FLOW_005339,192.168.10.12,43122,192.168.10.1,53,UDP,2017-07-06T18:14:38.400000+00:00,0.05,Benign,0,test
FLOW_005340,192.168.10.13,43123,192.168.10.50,80,TCP,2017-07-06T18:14:45.600000+00:00,0.05,Benign,0,test
FLOW_005341,192.168.10.14,43124,192.168.10.1,443,TCP,2017-07-06T18:14:52.800000+00:00,0.05,Benign,0,test
FLOW_005342,192.168.10.15,43125,192.168.10.1,53,UDP,2017-07-06T18:15:00+00:00,0.05,Benign,0,test
FLOW_005343,192.168.10.16,43126,192.168.10.50,80,TCP,2017-07-06T18:15:07.200000+00:00,0.05,Benign,0,test
FLOW_005344,192.168.10.17,43127,192.168.10.1,443,TCP,2017-07-06T18:15:14.400000+00:00,0.05,Benign,0,test
FLOW_005345,192.168.10.18,43128,192.168.10.1,53,UDP,2017-07-06T18:15:21.600000+00:00,0.05,Benign,0,test
FLOW_005346,192.168.10.19,43129,192.168.10.50,80,TCP,2017-07-06T18:15:28.800000+00:00,0.05,Benign,0,test
FLOW_005347,192.168.10.20,43130,192.168.10.1,443,TCP,2017-07-06T18:15:36+00:00,0.05,Benign,0,test
FLOW_005348,192.168.10.21,43131,192.168.10.1,53,UDP,2017-07-06T18:15:43.200000+00:00,0.05,Benign,0,test
FLOW_005349,192.168.10.22,43132,192.168.10.50,80,TCP,2017-07-06T18:15:50.400000+00:00,0.05,Benign,0,test
FLOW_005350,192.168.10.23,43133,192.168.10.1,443,TCP,2017-07-06T18:15:57.600000+00:00,0.05,Benign,0,test
FLOW_005351,192.168.10.24,43134,192.168.10.1,53,UDP,2017-07-06T18:16:04.800000+00:00,0.05,Benign,0,test
FLOW_005352,192.168.10.25,43135,192.168.10.50,80,TCP,2017-07-06T18:16:12+00:00,0.05,Benign,0,test
FLOW_005353,192.168.10.26,43136,192.168.10.1,443,TCP,2017-07-06T18:16:19.200000+00:00,0.05,Benign,0,test
FLOW_005354,192.168.10.27,43137,192.168.10.1,53,UDP,2017-07-06T18:16:26.400000+00:00,0.05,Benign,0,test
FLOW_005355,192.168.10.28,43138,192.168.10.50,80,TCP,2017-07-06T18:16:33.600000+00:00,0.05,Benign,0,test
FLOW_005356,192.168.10.29,43139,192.168.10.1,443,TCP,2017-07-06T18:16:40.800000+00:00,0.05,Benign,0,test
FLOW_005357,192.168.10.10,43140,192.168.10.1,53,UDP,2017-07-06T18:16:48+00:00,0.05,Benign,0,test
FLOW_005358,192.168.10.11,43141,192.168.10.50,80,TCP,2017-07-06T18:16:55.200000+00:00,0.05,Benign,0,test
FLOW_005359,192.168.10.12,43142,192.168.10.1,443,TCP,2017-07-06T18:17:02.400000+00:00,0.05,Benign,0,test
FLOW_005360,192.168.10.13,43143,192.168.10.1,53,UDP,2017-07-06T18:17:09.600000+00:00,0.05,Benign,0,test
FLOW_005361,192.168.10.14,43144,192.168.10.50,80,TCP,2017-07-06T18:17:16.800000+00:00,0.05,Benign,0,test
FLOW_005362,192.168.10.15,43145,192.168.10.1,443,TCP,2017-07-06T18:17:24+00:00,0.05,Benign,0,test
FLOW_005363,192.168.10.16,43146,192.168.10.1,53,UDP,2017-07-06T18:17:31.200000+00:00,0.05,Benign,0,test
FLOW_005364,192.168.10.17,43147,192.168.10.50,80,TCP,2017-07-06T18:17:38.400000+00:00,0.05,Benign,0,test
FLOW_005365,192.168.10.18,43148,192.168.10.1,443,TCP,2017-07-06T18:17:45.600000+00:00,0.05,Benign,0,test
FLOW_005366,192.168.10.19,43149,192.168.10.1,53,UDP,2017-07-06T18:17:52.800000+00:00,0.05,Benign,0,test
FLOW_005367,192.168.10.20,43150,192.168.10.50,80,TCP,2017-07-06T18:18:00+00:00,0.05,Benign,0,test
FLOW_005368,192.168.10.21,43151,192.168.10.1,443,TCP,2017-07-06T18:18:07.200000+00:00,0.05,Benign,0,test
FLOW_005369,192.168.10.22,43152,192.168.10.1,53,UDP,2017-07-06T18:18:14.400000+00:00,0.05,Benign,0,test
FLOW_005370,192.168.10.23,43153,192.168.10.50,80,TCP,2017-07-06T18:18:21.600000+00:00,0.05,Benign,0,test
FLOW_005371,192.168.10.24,43154,192.168.10.1,443,TCP,2017-07-06T18:18:28.800000+00:00,0.05,Benign,0,test
FLOW_005372,192.168.10.25,43155,192.168.10.1,53,UDP,2017-07-06T18:18:36+00:00,0.05,Benign,0,test
FLOW_005373,192.168.10.26,43156,192.168.10.50,80,TCP,2017-07-06T18:18:43.200000+00:00,0.05,Benign,0,test
FLOW_005374,192.168.10.27,43157,192.168.10.1,443,TCP,2017-07-06T18:18:50.400000+00:00,0.05,Benign,0,test
FLOW_005375,192.168.10.28,43158,192.168.10.1,53,UDP,2017-07-06T18:18:57.600000+00:00,0.05,Benign,0,test
FLOW_005376,192.168.10.29,43159,192.168.10.50,80,TCP,2017-07-06T18:19:04.800000+00:00,0.05,Benign,0,test
FLOW_005377,192.168.10.10,43160,192.168.10.1,443,TCP,2017-07-06T18:19:12+00:00,0.05,Benign,0,test
FLOW_005378,192.168.10.11,43161,192.168.10.1,53,UDP,2017-07-06T18:19:19.200000+00:00,0.05,Benign,0,test
FLOW_005379,192.168.10.12,43162,192.168.10.50,80,TCP,2017-07-06T18:19:26.400000+00:00,0.05,Benign,0,test
FLOW_005380,192.168.10.13,43163,192.168.10.1,443,TCP,2017-07-06T18:19:33.600000+00:00,0.05,Benign,0,test
FLOW_005381,192.168.10.14,43164,192.168.10.1,53,UDP,2017-07-06T18:19:40.800000+00:00,0.05,Benign,0,test
FLOW_005382,192.168.10.15,43165,192.168.10.50,80,TCP,2017-07-06T18:19:48+00:00,0.05,Benign,0,test
FLOW_005383,192.168.10.16,43166,192.168.10.1,443,TCP,2017-07-06T18:19:55.200000+00:00,0.05,Benign,0,test
FLOW_005384,192.168.10.17,43167,192.168.10.1,53,UDP,2017-07-06T18:20:02.400000+00:00,0.05,Benign,0,test
FLOW_005385,192.168.10.18,43168,192.168.10.50,80,TCP,2017-07-06T18:20:09.600000+00:00,0.05,Benign,0,test
FLOW_005386,192.168.10.19,43169,192.168.10.1,443,TCP,2017-07-06T18:20:16.800000+00:00,0.05,Benign,0,test
FLOW_005387,192.168.10.20,43170,192.168.10.1,53,UDP,2017-07-06T18:20:24+00:00,0.05,Benign,0,test
FLOW_005388,192.168.10.21,43171,192.168.10.50,80,TCP,2017-07-06T18:20:31.200000+00:00,0.05,Benign,0,test
FLOW_005389,192.168.10.22,43172,192.168.10.1,443,TCP,2017-07-06T18:20:38.400000+00:00,0.05,Benign,0,test
FLOW_005390,192.168.10.23,43173,192.168.10.1,53,UDP,2017-07-06T18:20:45.600000+00:00,0.05,Benign,0,test
FLOW_005391,192.168.10.24,43174,192.168.10.50,80,TCP,2017-07-06T18:20:52.800000+00:00,0.05,Benign,0,test
FLOW_005392,192.168.10.25,43175,192.168.10.1,443,TCP,2017-07-06T18:21:00+00:00,0.05,Benign,0,test
FLOW_005393,192.168.10.26,43176,192.168.10.1,53,UDP,2017-07-06T18:21:07.200000+00:00,0.05,Benign,0,test
FLOW_005394,192.168.10.27,43177,192.168.10.50,80,TCP,2017-07-06T18:21:14.400000+00:00,0.05,Benign,0,test
FLOW_005395,192.168.10.28,43178,192.168.10.1,443,TCP,2017-07-06T18:21:21.600000+00:00,0.05,Benign,0,test
FLOW_005396,192.168.10.29,43179,192.168.10.1,53,UDP,2017-07-06T18:21:28.800000+00:00,0.05,Benign,0,test
FLOW_005397,192.168.10.10,43180,192.168.10.50,80,TCP,2017-07-06T18:21:36+00:00,0.05,Benign,0,test
FLOW_005398,192.168.10.11,43181,192.168.10.1,443,TCP,2017-07-06T18:21:43.200000+00:00,0.05,Benign,0,test
FLOW_005399,192.168.10.12,43182,192.168.10.1,53,UDP,2017-07-06T18:21:50.400000+00:00,0.05,Benign,0,test
FLOW_005400,192.168.10.13,43183,192.168.10.50,80,TCP,2017-07-06T18:21:57.600000+00:00,0.05,Benign,0,test
FLOW_005401,192.168.10.14,43184,192.168.10.1,443,TCP,2017-07-06T18:22:04.800000+00:00,0.05,Benign,0,test
FLOW_005402,192.168.10.15,43185,192.168.10.1,53,UDP,2017-07-06T18:22:12+00:00,0.05,Benign,0,test
FLOW_005403,192.168.10.16,43186,192.168.10.50,80,TCP,2017-07-06T18:22:19.200000+00:00,0.05,Benign,0,test
FLOW_005404,192.168.10.17,43187,192.168.10.1,443,TCP,2017-07-06T18:22:26.400000+00:00,0.05,Benign,0,test
FLOW_005405,192.168.10.18,43188,192.168.10.1,53,UDP,2017-07-06T18:22:33.600000+00:00,0.05,Benign,0,test
FLOW_005406,192.168.10.19,43189,192.168.10.50,80,TCP,2017-07-06T18:22:40.800000+00:00,0.05,Benign,0,test
FLOW_005407,192.168.10.20,43190,192.168.10.1,443,TCP,2017-07-06T18:22:48+00:00,0.05,Benign,0,test
FLOW_005408,192.168.10.21,43191,192.168.10.1,53,UDP,2017-07-06T18:22:55.200000+00:00,0.05,Benign,0,test
FLOW_005409,192.168.10.22,43192,192.168.10.50,80,TCP,2017-07-06T18:23:02.400000+00:00,0.05,Benign,0,test
FLOW_005410,192.168.10.23,43193,192.168.10.1,443,TCP,2017-07-06T18:23:09.600000+00:00,0.05,Benign,0,test
FLOW_005411,192.168.10.24,43194,192.168.10.1,53,UDP,2017-07-06T18:23:16.800000+00:00,0.05,Benign,0,test
FLOW_005412,192.168.10.25,43195,192.168.10.50,80,TCP,2017-07-06T18:23:24+00:00,0.05,Benign,0,test
FLOW_005413,192.168.10.26,43196,192.168.10.1,443,TCP,2017-07-06T18:23:31.200000+00:00,0.05,Benign,0,test
FLOW_005414,192.168.10.27,43197,192.168.10.1,53,UDP,2017-07-06T18:23:38.400000+00:00,0.05,Benign,0,test
FLOW_005415,192.168.10.28,43198,192.168.10.50,80,TCP,2017-07-06T18:23:45.600000+00:00,0.05,Benign,0,test
FLOW_005416,192.168.10.29,43199,192.168.10.1,443,TCP,2017-07-06T18:23:52.800000+00:00,0.05,Benign,0,test
FLOW_005417,192.168.10.10,43200,192.168.10.1,53,UDP,2017-07-06T18:24:00+00:00,0.05,Benign,0,test
FLOW_005418,192.168.10.11,43201,192.168.10.50,80,TCP,2017-07-06T18:24:07.200000+00:00,0.05,Benign,0,test
FLOW_005419,192.168.10.12,43202,192.168.10.1,443,TCP,2017-07-06T18:24:14.400000+00:00,0.05,Benign,0,test
FLOW_005420,192.168.10.13,43203,192.168.10.1,53,UDP,2017-07-06T18:24:21.600000+00:00,0.05,Benign,0,test
FLOW_005421,192.168.10.14,43204,192.168.10.50,80,TCP,2017-07-06T18:24:28.800000+00:00,0.05,Benign,0,test
FLOW_005422,192.168.10.15,43205,192.168.10.1,443,TCP,2017-07-06T18:24:36+00:00,0.05,Benign,0,test
FLOW_005423,192.168.10.16,43206,192.168.10.1,53,UDP,2017-07-06T18:24:43.200000+00:00,0.05,Benign,0,test
FLOW_005424,192.168.10.17,43207,192.168.10.50,80,TCP,2017-07-06T18:24:50.400000+00:00,0.05,Benign,0,test
FLOW_005425,192.168.10.18,43208,192.168.10.1,443,TCP,2017-07-06T18:24:57.600000+00:00,0.05,Benign,0,test
FLOW_005426,192.168.10.19,43209,192.168.10.1,53,UDP,2017-07-06T18:25:04.800000+00:00,0.05,Benign,0,test
FLOW_005427,192.168.10.20,43210,192.168.10.50,80,TCP,2017-07-06T18:25:12+00:00,0.05,Benign,0,test
FLOW_005428,192.168.10.21,43211,192.168.10.1,443,TCP,2017-07-06T18:25:19.200000+00:00,0.05,Benign,0,test
FLOW_005429,192.168.10.22,43212,192.168.10.1,53,UDP,2017-07-06T18:25:26.400000+00:00,0.05,Benign,0,test
FLOW_005430,192.168.10.23,43213,192.168.10.50,80,TCP,2017-07-06T18:25:33.600000+00:00,0.05,Benign,0,test
FLOW_005431,192.168.10.24,43214,192.168.10.1,443,TCP,2017-07-06T18:25:40.800000+00:00,0.05,Benign,0,test
FLOW_005432,192.168.10.25,43215,192.168.10.1,53,UDP,2017-07-06T18:25:48+00:00,0.05,Benign,0,test
FLOW_005433,192.168.10.26,43216,192.168.10.50,80,TCP,2017-07-06T18:25:55.200000+00:00,0.05,Benign,0,test
FLOW_005434,192.168.10.27,43217,192.168.10.1,443,TCP,2017-07-06T18:26:02.400000+00:00,0.05,Benign,0,test
FLOW_005435,192.168.10.28,43218,192.168.10.1,53,UDP,2017-07-06T18:26:09.600000+00:00,0.05,Benign,0,test
FLOW_005436,192.168.10.29,43219,192.168.10.50,80,TCP,2017-07-06T18:26:16.800000+00:00,0.05,Benign,0,test
FLOW_005437,192.168.10.10,43220,192.168.10.1,443,TCP,2017-07-06T18:26:24+00:00,0.05,Benign,0,test
FLOW_005438,192.168.10.11,43221,192.168.10.1,53,UDP,2017-07-06T18:26:31.200000+00:00,0.05,Benign,0,test
FLOW_005439,192.168.10.12,43222,192.168.10.50,80,TCP,2017-07-06T18:26:38.400000+00:00,0.05,Benign,0,test
FLOW_005440,192.168.10.13,43223,192.168.10.1,443,TCP,2017-07-06T18:26:45.600000+00:00,0.05,Benign,0,test
FLOW_005441,192.168.10.14,43224,192.168.10.1,53,UDP,2017-07-06T18:26:52.800000+00:00,0.05,Benign,0,test
FLOW_005442,192.168.10.15,43225,192.168.10.50,80,TCP,2017-07-06T18:27:00+00:00,0.05,Benign,0,test
FLOW_005443,192.168.10.16,43226,192.168.10.1,443,TCP,2017-07-06T18:27:07.200000+00:00,0.05,Benign,0,test
FLOW_005444,192.168.10.17,43227,192.168.10.1,53,UDP,2017-07-06T18:27:14.400000+00:00,0.05,Benign,0,test
FLOW_005445,192.168.10.18,43228,192.168.10.50,80,TCP,2017-07-06T18:27:21.600000+00:00,0.05,Benign,0,test
FLOW_005446,192.168.10.19,43229,192.168.10.1,443,TCP,2017-07-06T18:27:28.800000+00:00,0.05,Benign,0,test
FLOW_005447,192.168.10.20,43230,192.168.10.1,53,UDP,2017-07-06T18:27:36+00:00,0.05,Benign,0,test
FLOW_005448,192.168.10.21,43231,192.168.10.50,80,TCP,2017-07-06T18:27:43.200000+00:00,0.05,Benign,0,test
FLOW_005449,192.168.10.22,43232,192.168.10.1,443,TCP,2017-07-06T18:27:50.400000+00:00,0.05,Benign,0,test
FLOW_005450,192.168.10.23,43233,192.168.10.1,53,UDP,2017-07-06T18:27:57.600000+00:00,0.05,Benign,0,test
FLOW_005451,192.168.10.24,43234,192.168.10.50,80,TCP,2017-07-06T18:28:04.800000+00:00,0.05,Benign,0,test
FLOW_005452,192.168.10.25,43235,192.168.10.1,443,TCP,2017-07-06T18:28:12+00:00,0.05,Benign,0,test
FLOW_005453,192.168.10.26,43236,192.168.10.1,53,UDP,2017-07-06T18:28:19.200000+00:00,0.05,Benign,0,test
FLOW_005454,192.168.10.27,43237,192.168.10.50,80,TCP,2017-07-06T18:28:26.400000+00:00,0.05,Benign,0,test
FLOW_005455,192.168.10.28,43238,192.168.10.1,443,TCP,2017-07-06T18:28:33.600000+00:00,0.05,Benign,0,test
FLOW_005456,192.168.10.29,43239,192.168.10.1,53,UDP,2017-07-06T18:28:40.800000+00:00,0.05,Benign,0,test
FLOW_005457,192.168.10.10,43240,192.168.10.50,80,TCP,2017-07-06T18:28:48+00:00,0.05,Benign,0,test
FLOW_005458,192.168.10.11,43241,192.168.10.1,443,TCP,2017-07-06T18:28:55.200000+00:00,0.05,Benign,0,test
FLOW_005459,192.168.10.12,43242,192.168.10.1,53,UDP,2017-07-06T18:29:02.400000+00:00,0.05,Benign,0,test
FLOW_005460,192.168.10.13,43243,192.168.10.50,80,TCP,2017-07-06T18:29:09.600000+00:00,0.05,Benign,0,test
FLOW_005461,192.168.10.14,43244,192.168.10.1,443,TCP,2017-07-06T18:29:16.800000+00:00,0.05,Benign,0,test
FLOW_005462,192.168.10.15,43245,192.168.10.1,53,UDP,2017-07-06T18:29:24+00:00,0.05,Benign,0,test
FLOW_005463,192.168.10.16,43246,192.168.10.50,80,TCP,2017-07-06T18:29:31.200000+00:00,0.05,Benign,0,test
FLOW_005464,192.168.10.17,43247,192.168.10.1,443,TCP,2017-07-06T18:29:38.400000+00:00,0.05,Benign,0,test
FLOW_005465,192.168.10.18,43248,192.168.10.1,53,UDP,2017-07-06T18:29:45.600000+00:00,0.05,Benign,0,test
FLOW_005466,192.168.10.19,43249,192.168.10.50,80,TCP,2017-07-06T18:29:52.800000+00:00,0.05,Benign,0,test
FLOW_005467,192.168.10.20,43250,192.168.10.1,443,TCP,2017-07-06T18:30:00+00:00,0.05,Benign,0,test
FLOW_005468,192.168.10.21,43251,192.168.10.1,53,UDP,2017-07-06T18:30:07.200000+00:00,0.05,Benign,0,test
FLOW_005469,192.168.10.22,43252,192.168.10.50,80,TCP,2017-07-06T18:30:14.400000+00:00,0.05,Benign,0,test
FLOW_005470,192.168.10.23,43253,192.168.10.1,443,TCP,2017-07-06T18:30:21.600000+00:00,0.05,Benign,0,test
FLOW_005471,192.168.10.24,43254,192.168.10.1,53,UDP,2017-07-06T18:30:28.800000+00:00,0.05,Benign,0,test
FLOW_005472,192.168.10.25,43255,192.168.10.50,80,TCP,2017-07-06T18:30:36+00:00,0.05,Benign,0,test
FLOW_005473,192.168.10.26,43256,192.168.10.1,443,TCP,2017-07-06T18:30:43.200000+00:00,0.05,Benign,0,test
FLOW_005474,192.168.10.27,43257,192.168.10.1,53,UDP,2017-07-06T18:30:50.400000+00:00,0.05,Benign,0,test
FLOW_005475,192.168.10.28,43258,192.168.10.50,80,TCP,2017-07-06T18:30:57.600000+00:00,0.05,Benign,0,test
FLOW_005476,192.168.10.29,43259,192.168.10.1,443,TCP,2017-07-06T18:31:04.800000+00:00,0.05,Benign,0,test
FLOW_005477,192.168.10.10,43260,192.168.10.1,53,UDP,2017-07-06T18:31:12+00:00,0.05,Benign,0,test
FLOW_005478,192.168.10.11,43261,192.168.10.50,80,TCP,2017-07-06T18:31:19.200000+00:00,0.05,Benign,0,test
FLOW_005479,192.168.10.12,43262,192.168.10.1,443,TCP,2017-07-06T18:31:26.400000+00:00,0.05,Benign,0,test
FLOW_005480,192.168.10.13,43263,192.168.10.1,53,UDP,2017-07-06T18:31:33.600000+00:00,0.05,Benign,0,test
FLOW_005481,192.168.10.14,43264,192.168.10.50,80,TCP,2017-07-06T18:31:40.800000+00:00,0.05,Benign,0,test
FLOW_005482,192.168.10.15,43265,192.168.10.1,443,TCP,2017-07-06T18:31:48+00:00,0.05,Benign,0,test
FLOW_005483,192.168.10.16,43266,192.168.10.1,53,UDP,2017-07-06T18:31:55.200000+00:00,0.05,Benign,0,test
FLOW_005484,192.168.10.17,43267,192.168.10.50,80,TCP,2017-07-06T18:32:02.400000+00:00,0.05,Benign,0,test
FLOW_005485,192.168.10.18,43268,192.168.10.1,443,TCP,2017-07-06T18:32:09.600000+00:00,0.05,Benign,0,test
FLOW_005486,192.168.10.19,43269,192.168.10.1,53,UDP,2017-07-06T18:32:16.800000+00:00,0.05,Benign,0,test
FLOW_005487,192.168.10.20,43270,192.168.10.50,80,TCP,2017-07-06T18:32:24+00:00,0.05,Benign,0,test
FLOW_005488,192.168.10.21,43271,192.168.10.1,443,TCP,2017-07-06T18:32:31.200000+00:00,0.05,Benign,0,test
FLOW_005489,192.168.10.22,43272,192.168.10.1,53,UDP,2017-07-06T18:32:38.400000+00:00,0.05,Benign,0,test
FLOW_005490,192.168.10.23,43273,192.168.10.50,80,TCP,2017-07-06T18:32:45.600000+00:00,0.05,Benign,0,test
FLOW_005491,192.168.10.24,43274,192.168.10.1,443,TCP,2017-07-06T18:32:52.800000+00:00,0.05,Benign,0,test
FLOW_005492,192.168.10.25,43275,192.168.10.1,53,UDP,2017-07-06T18:33:00+00:00,0.05,Benign,0,test
FLOW_005493,192.168.10.26,43276,192.168.10.50,80,TCP,2017-07-06T18:33:07.200000+00:00,0.05,Benign,0,test
FLOW_005494,192.168.10.27,43277,192.168.10.1,443,TCP,2017-07-06T18:33:14.400000+00:00,0.05,Benign,0,test
FLOW_005495,192.168.10.28,43278,192.168.10.1,53,UDP,2017-07-06T18:33:21.600000+00:00,0.05,Benign,0,test
FLOW_005496,192.168.10.29,43279,192.168.10.50,80,TCP,2017-07-06T18:33:28.800000+00:00,0.05,Benign,0,test
FLOW_005497,192.168.10.10,43280,192.168.10.1,443,TCP,2017-07-06T18:33:36+00:00,0.05,Benign,0,test
FLOW_005498,192.168.10.11,43281,192.168.10.1,53,UDP,2017-07-06T18:33:43.200000+00:00,0.05,Benign,0,test
FLOW_005499,192.168.10.12,43282,192.168.10.50,80,TCP,2017-07-06T18:33:50.400000+00:00,0.05,Benign,0,test
FLOW_005500,192.168.10.13,43283,192.168.10.1,443,TCP,2017-07-06T18:33:57.600000+00:00,0.05,Benign,0,test
